GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
6330,4405.81,11861.09,15795.88,-12256.46,-111885.02,5409.84,69101.08,-18961.22,425.56,-17567.79,-18535.66,-36103.45
6340,4512.11,11833.88,15827.33,-12351.65,-111958.66,5414.23,69139.37,-18856.95,427.14,-17583.39,-18429.81,-36013.2
6350,4446.08,11834.09,15810.87,-12268.31,-112120.15,5430.05,69254.24,-18719.12,424.09,-17613.14,-18295.02,-35908.16
6360,4561.15,11822.21,15792.23,-12431.79,-111926.01,5322.22,69171.79,-18848.19,422.38,-17688.2,-18425.81,-36114.0
6370,4556.07,11894.5,15858.65,-12331.86,-111482.41,5353.87,68951.8,-19208.19,431.2,-17199.39,-18776.99,-35976.38
6380,4579.56,11954.07,15809.21,-12372.01,-112365.13,5365.52,69371.49,-18682.73,421.6,-17657.31,-18261.14,-35918.45
6390,4494.44,11983.69,15828.56,-12321.96,-112220.27,5416.48,69257.35,-18752.33,424.42,-17561.7,-18327.91,-35889.61
6400,4460.9,11932.4,15799.66,-12308.85,-112030.37,5412.18,69255.55,-18883.19,424.55,-17478.53,-18458.63,-35937.16
6410,4505.28,11790.62,15798.84,-12343.64,-111906.49,5393.32,69157.07,-18893.26,422.97,-17604.99,-18470.28,-36075.28
6420,4459.57,11860.8,15729.14,-12292.83,-112076.51,5421.17,69263.3,-18820.04,428.68,-17635.37,-18391.37,-36026.74
6430,4500.58,11927.83,15818.54,-12373.85,-112053.17,5335.37,69295.87,-18811.51,426.11,-17548.83,-18385.4,-35934.23
6440,4574.79,11703.89,15807.64,-12381.09,-112175.12,5434.79,69309.88,-18801.39,426.06,-17725.22,-18375.33,-36100.54
6450,4443.52,11923.91,15832.94,-12348.13,-112100.62,5411.4,69269.06,-18851.82,422.37,-17567.92,-18429.45,-35997.38
6460,4509.44,11840.99,15804.08,-12347.47,-112133.96,5402.94,69278.31,-18820.6,427.11,-17645.66,-18393.49,-36039.15
6470,4517.69,11868.2,15839.41,-12323.01,-111897.42,5386.57,69209.14,-18972.98,427.8,-17399.42,-18545.18,-35944.6
6480,4512.3,12023.5,15829.31,-12234.73,-111999.68,5411.28,69146.82,-18877.68,425.0,-17311.2,-18452.67,-35763.87
6490,4529.99,11979.36,15842.93,-12381.32,-111850.92,5394.68,69104.05,-18910.25,428.41,-17381.23,-18481.84,-35863.07
6500,4541.16,11765.13,15797.43,-12295.43,-112048.2,5401.8,69187.89,-18794.82,429.1,-17650.22,-18365.73,-36015.94
6510,4637.49,11816.27,15890.02,-12322.93,-112087.33,5379.93,69177.93,-18812.86,426.29,-17508.62,-18386.57,-35895.18
6520,4558.8,12007.28,15863.54,-12386.47,-111895.24,5348.53,69128.16,-18880.5,428.61,-17375.41,-18451.88,-35827.29
6530,4593.34,11757.98,15827.0,-12294.41,-111959.4,5400.01,69225.91,-18901.54,427.39,-17449.58,-18474.15,-35923.73
6540,4597.85,11771.2,15822.92,-12346.62,-111868.38,5346.55,69232.98,-18976.9,433.19,-17443.5,-18543.71,-35987.21
6550,4539.59,11896.47,15781.59,-12310.71,-111664.93,5418.4,69260.79,-19254.32,430.39,-17078.8,-18823.93,-35902.73
6560,4438.9,11946.15,15803.81,-12344.75,-111908.01,5423.56,69234.97,-18963.81,433.46,-17405.37,-18530.34,-35935.71
6570,4387.17,11799.89,15790.32,-12336.71,-112003.71,5404.94,69287.34,-18957.32,429.14,-17670.76,-18528.19,-36198.94
6580,4587.27,11836.6,15818.08,-12348.01,-111922.02,5454.38,69200.93,-18891.51,425.9,-17372.77,-18465.61,-35838.38
6590,4507.51,11726.59,15861.94,-12365.76,-111910.32,5336.11,69115.82,-18876.21,428.17,-17728.11,-18448.04,-36176.15
6600,4546.61,11947.09,15799.73,-12343.77,-111834.62,5281.38,69095.26,-18882.27,426.05,-17508.31,-18456.22,-35964.53
6610,4524.93,11935.6,15813.39,-12271.71,-112037.64,5401.47,69293.44,-18927.05,426.73,-17340.52,-18500.32,-35840.84
6620,4645.66,11740.48,15823.6,-12251.73,-111830.31,5357.62,69116.77,-18963.57,425.29,-17397.91,-18538.29,-35936.19
6630,4560.76,11744.56,15804.58,-12270.5,-111863.63,5371.83,69282.67,-19056.11,431.73,-17369.73,-18624.38,-35994.11
6640,4616.38,11752.4,15783.57,-12363.34,-111837.36,5314.01,69247.49,-19032.64,430.41,-17486.87,-18602.23,-36089.09
6650,4499.11,11830.14,15734.36,-12319.96,-111566.24,5401.53,68981.59,-19078.32,428.11,-17439.48,-18650.21,-36089.69
6660,4553.87,11834.08,15812.72,-12332.27,-111670.84,5412.39,69066.9,-19027.7,429.37,-17323.14,-18598.33,-35921.47
6670,4504.19,11806.75,15840.92,-12386.52,-112030.04,5370.75,69363.14,-18873.63,423.3,-17530.8,-18450.32,-35981.13
6680,4408.16,11865.22,15761.06,-12330.93,-111888.9,5401.31,69067.4,-18855.54,430.37,-17716.68,-18425.17,-36141.86
6690,4543.85,11941.48,15778.61,-12222.4,-112047.06,5430.93,69354.59,-18890.15,423.44,-17220.02,-18466.71,-35686.73
6700,4584.62,11772.1,15799.09,-12351.69,-111944.68,5353.13,69245.8,-18869.71,423.81,-17541.63,-18445.9,-35987.53
6710,4475.58,11899.07,15836.74,-12416.54,-111950.67,5303.61,69222.01,-18824.8,421.63,-17630.19,-18403.17,-36033.36
6720,4534.55,11942.19,15818.23,-12330.13,-112199.71,5386.28,69194.41,-18746.98,420.5,-17654.17,-18326.48,-35980.65
6730,4601.42,11657.84,15906.54,-12364.52,-111903.16,5347.37,69141.8,-18902.59,419.77,-17612.7,-18482.82,-36095.52
6740,4559.95,11859.41,15838.9,-12362.14,-111982.6,5370.5,69369.58,-18969.49,423.88,-17346.4,-18545.62,-35892.02
6750,4583.75,11893.45,15888.81,-12326.39,-112234.84,5454.18,69383.79,-18800.32,427.04,-17357.25,-18373.28,-35730.53
6760,4590.75,11895.45,15782.62,-12403.68,-111923.35,5319.77,69198.73,-18924.64,427.14,-17539.71,-18497.49,-36037.21
6770,4484.03,11880.77,15851.48,-12332.93,-112045.26,5343.14,69294.4,-18863.49,429.13,-17524.37,-18434.36,-35958.73
6780,4536.87,12053.3,15780.02,-12402.53,-111794.79,5356.64,69182.67,-19063.92,430.78,-17287.82,-18633.14,-35920.95
6790,4511.26,11897.62,15801.47,-12282.16,-112158.49,5377.6,69184.35,-18779.22,431.87,-17668.35,-18347.35,-36015.7
6800,4435.95,11818.38,15812.74,-12253.4,-112209.66,5415.09,69321.89,-18744.3,428.26,-17659.0,-18316.05,-35975.05
6810,4489.82,11807.73,15827.76,-12306.5,-111772.31,5372.07,69129.23,-19031.59,431.22,-17452.2,-18600.37,-36052.58
6820,4458.22,11657.05,15846.44,-12297.06,-112024.54,5376.9,69196.07,-18882.67,432.54,-17786.92,-18450.13,-36237.05
6830,4474.44,11650.79,15740.17,-12283.4,-112185.23,5461.78,69367.27,-18817.71,429.73,-17774.19,-18387.98,-36162.17
6840,4504.01,11770.57,15841.82,-12291.33,-112037.14,5360.94,69282.43,-18849.52,432.65,-17568.71,-18416.87,-35985.58
6850,4438.04,11879.93,15877.6,-12233.48,-112165.9,5401.41,69343.41,-18921.89,430.27,-17458.98,-18491.62,-35950.59
6860,4520.22,11966.11,15912.64,-12261.01,-111762.25,5398.36,69081.57,-19050.39,431.33,-17144.36,-18619.06,-35763.42
6870,4469.65,11912.87,15845.43,-12299.27,-112054.79,5375.26,69226.13,-18892.14,430.39,-17524.73,-18461.75,-35986.48
6880,4500.41,11849.28,15799.73,-12177.37,-112027.78,5420.44,69266.77,-18990.88,439.99,-17368.51,-18550.89,-35919.39
6890,4484.59,11670.5,15836.37,-12320.64,-112208.36,5376.92,69466.14,-18913.47,432.59,-17694.48,-18480.88,-36175.36
6900,4499.09,11747.67,15834.3,-12284.63,-112127.2,5372.04,69369.56,-18938.76,434.24,-17589.16,-18504.52,-36093.68
6910,4542.78,11934.42,15824.7,-12297.65,-112163.52,5356.75,69324.54,-18792.17,432.3,-17477.97,-18359.87,-35837.85
6920,4587.64,11855.89,15853.98,-12363.69,-111644.69,5359.78,69212.87,-19191.84,434.3,-17138.22,-18757.54,-35895.75
6930,4482.76,11754.07,15947.19,-12375.13,-111803.8,5339.42,69402.9,-19172.4,434.63,-17252.59,-18737.77,-35990.36
6940,4585.69,11882.62,15818.82,-12363.64,-111695.94,5372.36,69214.8,-19169.23,430.14,-17185.28,-18739.09,-35924.37
6950,4563.78,11858.26,15832.96,-12301.61,-111887.75,5392.98,69363.3,-19052.39,433.06,-17178.08,-18619.33,-35797.4
6960,4486.77,11909.13,15823.55,-12370.64,-112065.06,5411.47,69206.25,-18841.01,430.27,-17598.53,-18410.74,-36009.27
6970,4475.62,11846.7,15913.18,-12371.73,-112043.08,5413.4,69339.8,-18916.92,424.1,-17426.11,-18492.82,-35918.93
6980,4528.45,11754.5,15865.83,-12262.16,-112064.09,5413.16,69282.72,-18898.65,430.63,-17481.59,-18468.02,-35949.6
6990,4566.02,11791.53,15821.2,-12264.05,-111878.6,5367.93,69249.5,-19072.78,433.79,-17346.48,-18638.99,-35985.47
7000,4586.07,11857.75,15791.52,-12352.75,-111674.89,5377.31,69241.86,-19133.59,428.15,-17173.13,-18705.44,-35878.57
7010,4588.56,11898.8,15831.99,-12309.08,-111989.64,5370.92,69176.87,-18812.24,429.01,-17431.58,-18383.23,-35814.81
7020,4521.08,11905.7,15773.68,-12333.03,-111734.97,5314.7,69118.5,-19037.51,430.74,-17434.34,-18606.77,-36041.12
7030,4564.33,11961.95,15859.17,-12255.39,-111665.65,5313.52,69144.73,-19135.91,431.4,-17077.34,-18704.5,-35781.84
7040,4578.41,11887.75,15818.61,-12337.8,-111844.39,5363.36,69180.37,-18951.54,428.89,-17353.67,-18522.65,-35876.32
7050,4545.8,11915.31,15799.54,-12298.8,-111855.19,5330.72,69142.64,-18982.69,431.79,-17419.97,-18550.9,-35970.87
7060,4446.13,11869.46,15760.25,-12362.76,-111880.52,5352.92,69190.85,-19020.77,431.13,-17623.67,-18589.64,-36213.31
7070,4536.65,11974.84,15832.84,-12367.81,-112057.59,5336.0,69200.59,-18891.21,427.08,-17544.49,-18464.13,-36008.62
7080,4440.42,11831.73,15776.99,-12410.32,-112062.53,5364.29,69316.37,-18888.09,426.11,-17743.06,-18461.98,-36205.04
7090,4530.61,11880.41,15741.88,-12331.77,-112132.69,5329.46,69230.42,-18753.06,424.87,-17751.67,-18328.19,-36079.86
7100,4564.62,11760.71,15763.34,-12299.47,-112092.18,5343.35,69282.23,-18808.61,430.0,-17677.41,-18378.61,-36056.02
7110,4564.93,11990.96,15851.77,-12317.56,-112167.97,5325.27,69253.63,-18792.78,429.73,-17498.97,-18363.05,-35862.02
7120,4404.4,12009.53,15852.04,-12315.7,-112093.35,5337.21,69251.8,-18862.26,431.23,-17554.07,-18431.03,-35985.1
7130,4514.13,11787.37,15872.19,-12370.39,-111927.0,5411.52,69122.12,-18822.07,419.08,-17590.07,-18402.99,-35993.06
7140,4390.41,11925.91,15897.85,-12384.98,-111943.27,5385.75,69074.69,-18716.8,427.38,-17653.64,-18289.42,-35943.06
7150,4602.01,11966.96,15835.18,-12319.05,-111941.92,5365.86,69070.71,-18740.72,430.33,-17420.26,-18310.38,-35730.64
7160,4504.81,11884.12,15858.78,-12279.81,-112094.6,5391.74,69171.7,-18767.38,427.58,-17563.26,-18339.79,-35903.05
7170,4504.42,11839.78,15859.44,-12298.83,-112114.7,5434.8,69139.67,-18748.22,428.94,-17635.42,-18319.29,-35954.71
7180,4429.79,11843.76,15767.85,-12220.03,-111914.38,5393.04,69153.58,-18923.23,431.63,-17546.39,-18491.6,-36037.99
7190,4582.07,11799.41,15802.97,-12184.28,-111722.22,5378.44,69121.05,-19102.28,433.02,-17222.57,-18669.26,-35891.83
7200,4531.3,11930.3,15904.22,-12329.63,-112002.07,5372.53,69096.53,-18814.62,430.3,-17496.83,-18384.32,-35881.15
7210,4527.75,11885.41,15836.48,-12332.93,-111893.16,5427.75,69174.12,-18908.21,432.14,-17374.59,-18476.07,-35850.65
7220,4574.5,11749.43,15809.21,-12419.44,-112011.57,5354.8,69002.22,-18714.54,422.04,-17940.85,-18292.5,-36233.36
7230,4471.98,11953.28,15830.29,-12333.14,-112042.01,5344.78,69090.22,-18702.23,430.72,-17684.61,-18271.5,-35956.11
7240,4478.65,11856.26,15929.77,-12415.82,-112088.06,5379.61,69310.75,-18814.01,418.72,-17548.84,-18395.29,-35944.13
7250,4482.38,11851.86,15913.98,-12354.18,-112193.07,5366.51,69196.69,-18701.93,429.59,-17735.82,-18272.34,-36008.16
7260,4447.35,11963.49,15827.23,-12260.38,-112143.82,5380.72,69156.83,-18762.85,425.04,-17628.58,-18337.81,-35966.39
7270,4492.25,11937.38,15865.94,-12325.19,-112108.54,5378.07,69138.93,-18711.58,427.13,-17621.16,-18284.45,-35905.61
7280,4526.94,11931.28,15852.93,-12354.97,-112221.53,5374.72,69297.81,-18763.54,424.9,-17592.82,-18338.65,-35931.47
7290,4500.42,11935.87,15860.6,-12322.83,-111728.4,5396.1,69070.38,-18972.33,433.6,-17287.86,-18538.74,-35826.6
7300,4533.1,11789.01,15775.21,-12310.61,-111920.6,5392.05,69200.91,-18947.76,430.34,-17540.93,-18517.42,-36058.36
7310,4495.05,11921.11,15828.91,-12301.92,-111812.36,5373.55,69089.0,-19006.51,431.42,-17406.65,-18575.09,-35981.74
7320,4572.39,11837.99,15864.06,-12235.15,-112133.9,5352.78,69227.21,-18813.94,431.32,-17514.62,-18382.62,-35897.24
7330,4493.2,11738.17,15776.03,-12232.98,-111937.21,5381.5,69148.91,-18979.85,434.78,-17632.38,-18545.07,-36177.44
7340,4473.73,11967.55,15741.44,-12333.53,-112015.56,5365.71,69184.63,-18804.91,431.76,-17616.02,-18373.14,-35989.16
7350,4622.77,11830.5,15844.63,-12285.21,-111963.92,5411.97,69148.72,-18858.22,431.62,-17390.55,-18426.6,-35817.15
7360,4530.33,11749.13,15918.81,-12314.77,-111751.79,5386.19,69036.59,-18976.41,429.2,-17445.51,-18547.21,-35992.72
7370,4545.23,11974.11,15851.01,-12330.88,-111742.89,5382.65,69127.38,-19068.67,427.39,-17193.39,-18641.27,-35834.66
7380,4524.57,11874.4,15852.66,-12283.91,-112200.97,5433.48,69295.58,-18770.79,433.66,-17504.2,-18337.13,-35841.33
7390,4410.91,11910.03,15771.88,-12272.95,-112024.83,5364.79,69254.83,-18863.05,428.25,-17585.35,-18434.8,-36020.14
7400,4526.47,12078.46,15935.45,-12286.68,-112191.77,5354.47,69143.84,-18659.04,425.16,-17439.76,-18233.88,-35673.65
7410,4474.44,11987.35,15822.93,-12273.63,-112329.11,5376.2,69086.99,-18550.11,432.43,-17854.83,-18117.68,-35972.51
7420,4487.58,11969.63,15879.38,-12392.5,-112051.41,5451.0,69176.59,-18788.82,425.51,-17479.73,-18363.31,-35843.04
7430,4518.5,11807.32,15841.72,-12421.82,-112233.69,5377.38,69248.23,-18620.31,422.7,-17862.35,-18197.6,-36059.95
7440,4515.31,11929.47,15793.02,-12303.35,-112081.37,5426.54,69253.73,-18828.92,427.55,-17466.64,-18401.37,-35868.01
7450,4444.06,12037.84,15840.08,-12322.85,-112179.56,5387.69,69206.57,-18678.5,428.02,-17586.18,-18250.48,-35836.66
7460,4544.6,11924.76,15823.25,-12248.7,-112374.52,5373.97,69152.68,-18591.9,426.54,-17803.96,-18165.36,-35969.32
7470,4542.06,11791.69,15824.27,-12288.33,-112154.57,5377.69,69202.38,-18732.45,428.03,-17704.82,-18304.42,-36009.24
7480,4540.97,12089.0,15809.28,-12352.18,-112319.19,5370.26,69056.16,-18483.87,422.14,-17805.69,-18061.73,-35867.42
7490,4532.2,11725.56,15742.92,-12411.92,-112167.73,5361.03,69279.21,-18721.65,425.57,-17938.73,-18296.09,-36234.82
7500,4506.82,11707.11,15817.99,-12309.04,-112318.36,5397.49,69322.0,-18663.78,426.22,-17875.98,-18237.57,-36113.55
7510,4614.12,11864.19,15820.69,-12312.67,-111936.93,5353.75,69033.96,-18767.63,425.9,-17562.9,-18341.73,-35904.63
7520,4410.92,11786.32,15840.67,-12274.72,-112126.85,5389.91,69215.16,-18718.83,429.02,-17758.58,-18289.81,-36048.4
7530,4533.38,11906.49,15898.73,-12345.61,-112205.75,5336.06,69238.55,-18760.16,427.66,-17638.15,-18332.5,-35970.65
7540,4464.54,11872.66,15798.79,-12271.49,-112154.05,5314.8,69179.2,-18759.68,427.31,-17795.56,-18332.37,-36127.92
7550,4529.95,12077.12,15802.23,-12307.58,-112069.28,5370.35,69066.34,-18751.89,427.97,-17530.88,-18323.91,-35854.79
7560,4543.77,11723.85,15836.68,-12291.52,-112035.96,5385.9,69264.25,-18805.81,428.79,-17573.03,-18377.01,-35950.04
7570,4445.45,11819.65,15843.32,-12294.63,-112210.65,5434.55,69177.01,-18627.87,423.53,-17785.29,-18204.34,-35989.63
7580,4511.89,11925.2,15773.85,-12340.7,-112193.68,5360.66,69208.2,-18645.73,421.73,-17754.58,-18223.99,-35978.57
7590,4491.14,11983.59,15833.79,-12360.16,-112145.23,5408.04,69101.93,-18648.69,422.06,-17686.9,-18226.63,-35913.53
7600,4566.74,11873.22,15823.7,-12330.88,-112007.74,5388.14,69002.58,-18664.15,420.96,-17684.23,-18243.18,-35927.41
7610,4449.41,12002.12,15771.3,-12327.73,-112215.58,5392.6,69141.12,-18605.2,424.86,-17786.75,-18180.34,-35967.09
7620,4505.93,11767.37,15799.46,-12246.32,-112342.92,5410.33,69218.47,-18554.01,424.75,-17887.68,-18129.25,-36016.93
7630,4480.31,11893.33,15814.72,-12298.12,-111826.47,5441.73,69143.31,-18977.06,428.99,-17351.19,-18548.07,-35899.27
7640,4500.34,11796.96,15749.87,-12225.88,-112257.31,5387.55,69274.46,-18715.83,432.67,-17774.02,-18283.16,-36057.17
7650,4601.74,11958.86,15798.91,-12251.26,-112193.94,5341.38,69131.24,-18683.08,429.99,-17613.07,-18253.09,-35866.16
7660,4463.34,11884.02,15842.5,-12340.55,-112026.46,5401.6,69216.1,-18832.09,428.13,-17559.45,-18403.96,-35963.42
7670,4552.38,11843.52,15830.84,-12379.57,-112094.72,5389.12,69199.78,-18709.66,422.63,-17658.65,-18287.03,-35945.68
7680,4594.61,11953.52,15823.79,-12298.43,-112024.6,5394.36,69106.86,-18773.91,423.96,-17449.88,-18349.95,-35799.83
7690,4508.44,11959.42,15849.92,-12375.71,-111936.82,5378.5,69013.79,-18711.68,427.59,-17602.45,-18284.1,-35886.55
7700,4409.16,11848.12,15746.09,-12354.28,-112294.05,5397.91,69316.84,-18612.18,427.08,-17930.22,-18185.1,-36115.32
7710,4482.1,11750.15,15753.68,-12283.94,-112193.27,5394.91,69136.56,-18642.96,426.33,-17959.8,-18216.62,-36176.42
7720,4540.48,11754.15,15738.87,-12267.22,-112314.48,5397.04,69236.21,-18627.81,431.54,-17914.94,-18196.26,-36111.2
7730,4481.91,11853.91,15801.65,-12331.14,-111996.55,5358.37,69168.69,-18778.14,428.55,-17663.17,-18349.59,-36012.76
7740,4495.31,11853.4,15846.37,-12243.74,-112076.78,5365.66,69260.77,-18856.67,432.99,-17499.0,-18423.68,-35922.68
7750,4447.46,11880.78,15864.76,-12349.67,-112211.52,5379.66,69260.97,-18681.98,429.83,-17727.54,-18252.14,-35979.68
7760,4550.36,11892.26,15833.34,-12362.93,-111987.02,5343.69,69060.9,-18681.8,427.82,-17669.38,-18253.98,-35923.36
7770,4531.46,11852.48,15806.67,-12317.25,-112098.97,5404.82,69294.64,-18782.54,425.92,-17526.15,-18356.62,-35882.76
7780,4519.03,11861.83,15881.81,-12284.03,-112224.19,5347.9,69062.25,-18545.11,423.74,-17835.39,-18121.37,-35956.76
7790,4506.95,11798.0,15842.04,-12326.47,-112453.99,5409.44,69346.83,-18528.15,423.98,-17877.2,-18104.17,-35981.37
7800,4558.72,11746.85,15869.56,-12331.55,-112197.44,5343.98,69137.17,-18593.68,423.05,-17872.72,-18170.63,-36043.34
7810,4404.85,11718.97,15852.6,-12271.18,-112631.76,5436.25,69368.25,-18423.66,422.86,-18122.02,-18000.8,-36122.82
7820,4485.86,11786.75,15897.57,-12278.62,-112571.7,5400.45,69390.15,-18511.37,429.75,-17889.54,-18081.62,-35971.16
7830,4474.63,11897.59,15858.36,-12310.48,-112462.99,5344.16,69236.8,-18428.13,427.55,-17961.93,-18000.58,-35962.51
7840,4573.38,11846.17,15841.46,-12309.23,-112618.17,5357.22,69285.38,-18445.37,427.97,-18023.81,-18017.4,-36041.22
7850,4526.47,11919.24,15858.71,-12301.89,-112588.93,5408.83,69378.46,-18548.66,425.43,-17799.11,-18123.23,-35922.34
7860,4429.37,11781.08,15849.72,-12303.82,-112355.61,5369.62,69336.46,-18626.22,423.37,-17893.18,-18202.85,-36096.04
7870,4496.92,11808.13,15852.66,-12321.7,-112511.18,5413.02,69238.77,-18406.95,423.44,-18023.38,-17983.51,-36006.89
7880,4495.4,11880.54,15849.24,-12334.08,-112179.21,5379.15,69317.06,-18760.4,422.47,-17591.91,-18337.93,-35929.83
7890,4472.74,11860.94,15853.82,-12263.46,-112182.05,5407.86,69190.97,-18757.58,427.63,-17659.19,-18329.96,-35989.15
7900,4461.84,11817.14,15863.37,-12389.17,-112105.58,5381.57,69190.79,-18739.04,426.64,-17780.04,-18312.4,-36092.44
7910,4502.13,11848.27,15826.03,-12351.67,-112342.05,5389.23,69174.92,-18481.23,421.38,-17953.13,-18059.85,-36012.98
7920,4453.0,11844.58,15821.46,-12317.49,-112457.06,5382.89,69252.76,-18448.36,428.99,-18019.86,-18019.37,-36039.23
7930,4403.89,11907.05,15881.25,-12304.73,-112383.95,5382.41,69197.07,-18490.41,425.13,-17917.02,-18065.28,-35982.3
7940,4420.86,11819.98,15858.35,-12371.81,-112063.9,5448.32,69246.67,-18843.08,425.26,-17641.53,-18417.83,-36059.36
7950,4601.85,11837.72,15867.49,-12327.26,-112070.24,5323.89,69098.52,-18787.99,428.07,-17668.02,-18359.92,-36027.95
7960,4544.48,11824.52,15824.65,-12302.18,-112208.84,5395.08,69152.51,-18613.09,417.77,-17769.77,-18195.33,-35965.1
7970,4548.36,11833.55,15841.13,-12400.7,-112613.62,5371.15,69387.21,-18404.87,422.75,-18032.93,-17982.11,-36015.04
7980,4548.22,11928.85,15878.62,-11636.71,-111278.82,5396.24,69212.7,-19984.82,521.39,-15950.91,-19463.44,-35414.35
7990,4536.23,11826.33,15759.47,-11556.87,-111419.5,5430.83,69338.73,-19843.41,527.76,-16084.78,-19315.65,-35400.43
8000,4426.55,11924.22,15805.78,-12278.49,-112449.19,5380.05,69333.97,-18568.69,427.8,-17857.1,-18140.89,-35997.99
8010,4577.15,11948.93,15841.86,-12407.66,-112244.44,5351.85,69259.88,-18576.86,422.05,-17672.43,-18154.81,-35827.23
8020,4550.83,11981.46,15825.89,-12334.13,-112375.54,5346.27,69265.83,-18543.15,428.15,-17739.4,-18115.0,-35854.4
8030,4528.44,11992.36,15947.83,-12387.81,-112102.26,5357.77,69138.55,-18689.85,423.75,-17525.13,-18266.1,-35791.23
8040,4557.2,11894.9,15837.61,-12378.86,-112498.87,5420.24,69279.29,-18470.23,422.88,-17888.5,-18047.36,-35935.86
8050,4559.18,12053.86,15792.88,-12352.9,-112257.83,5339.21,69126.35,-18589.91,426.46,-17739.25,-18163.45,-35902.7
8060,4463.98,11899.03,15825.5,-12361.34,-112168.66,5366.77,69206.14,-18665.41,426.86,-17768.57,-18238.55,-36007.12
8070,4487.17,11904.01,15769.28,-12421.91,-112225.5,5428.96,69126.82,-18473.13,422.8,-17931.16,-18050.33,-35981.49
8080,4492.83,11983.75,15898.67,-12467.37,-112232.7,5392.3,69199.16,-18557.25,421.29,-17733.36,-18135.96,-35869.32
8090,4583.52,11933.97,15857.41,-12327.24,-112336.37,5402.78,69242.38,-18602.32,418.34,-17643.55,-18183.98,-35827.53
8100,4477.19,12006.68,15845.94,-12421.98,-112295.13,5366.72,69137.47,-18446.64,421.38,-17883.11,-18025.26,-35908.37
8110,4466.72,11850.91,15902.85,-12412.14,-112410.38,5402.33,69381.59,-18649.46,423.41,-17818.13,-18226.06,-36044.19
8120,4499.39,11829.88,15840.42,-12375.4,-112240.56,5424.44,69146.25,-18534.53,418.95,-17875.58,-18115.58,-35991.17
8130,4474.33,11731.9,15819.67,-12233.93,-112350.18,5377.97,69160.36,-18587.71,423.95,-18019.89,-18163.76,-36183.65
8140,4455.19,11761.47,15862.43,-12347.21,-112518.16,5409.36,69418.32,-18571.14,421.81,-17958.61,-18149.33,-36107.94
8150,4539.17,11781.18,15806.37,-12282.51,-112492.65,5403.07,69223.0,-18460.44,428.49,-18022.37,-18031.95,-36054.32
8160,4463.74,11876.01,15769.06,-12393.44,-112235.86,5390.87,69151.07,-18544.6,420.62,-17978.55,-18123.97,-36102.52
8170,4507.85,11925.96,15838.67,-12332.86,-112247.76,5302.86,69139.76,-18602.3,424.7,-17865.52,-18177.6,-36043.12
8180,4461.33,11877.69,15793.6,-12353.64,-112024.01,5310.06,69134.08,-18846.02,424.99,-17800.89,-18421.03,-36221.92
8190,4505.51,11925.18,15890.0,-12272.73,-112083.73,5334.42,68985.6,-18587.45,424.34,-17715.75,-18163.11,-35878.86
8200,4557.51,11763.99,15878.25,-12312.6,-112361.52,5429.82,69234.6,-18542.02,420.33,-17809.95,-18121.7,-35931.65
8210,4391.65,11985.27,15835.76,-12405.27,-112206.76,5409.75,69242.01,-18715.45,419.22,-17747.59,-18296.23,-36043.82
8220,4537.25,11876.73,15857.07,-12388.8,-112585.19,5432.36,69354.1,-18489.47,418.48,-17916.48,-18070.99,-35987.47
8230,4516.74,11995.76,15788.29,-12356.79,-112541.67,5423.56,69262.2,-18455.22,422.11,-17911.92,-18033.11,-35945.03
8240,4476.64,11895.11,15872.35,-12406.16,-112320.52,5366.48,69257.77,-18601.65,423.11,-17858.32,-18178.54,-36036.86
8250,4537.03,11964.08,15757.23,-12360.13,-112208.9,5394.68,69387.97,-18737.1,424.55,-17528.04,-18312.56,-35840.59
8260,4525.18,11847.11,15762.83,-12337.62,-112064.74,5446.82,69261.24,-18849.32,420.67,-17559.17,-18428.65,-35987.82
8270,4427.75,11878.71,15802.87,-12338.22,-112170.68,5392.57,69217.2,-18663.19,422.18,-17789.81,-18241.01,-36030.81
8280,4519.83,11730.04,15828.98,-12380.79,-112301.74,5391.14,69380.36,-18659.75,425.48,-17832.19,-18234.27,-36066.46
8290,4384.92,11972.21,15858.77,-12392.6,-112045.94,5393.13,69050.1,-18681.24,424.24,-17779.42,-18257.0,-36036.42
8300,4574.29,11944.7,15850.57,-12401.79,-112415.59,5364.52,69230.76,-18556.94,422.46,-17852.54,-18134.48,-35987.02
8310,4468.27,11783.44,15878.39,-12397.39,-112144.92,5365.86,69262.53,-18768.5,420.52,-17783.82,-18347.98,-36131.8
8320,4486.8,11915.13,15791.88,-12325.56,-112287.04,5329.08,69153.03,-18573.14,421.36,-17936.68,-18151.78,-36088.46
8330,4590.39,11957.57,15792.35,-12263.82,-112309.01,5312.99,69230.74,-18600.6,426.14,-17688.79,-18174.46,-35863.25
8340,4532.42,11826.43,15831.32,-12313.16,-112219.26,5401.06,69220.8,-18630.3,428.29,-17720.39,-18202.01,-35922.41
8350,4478.66,11998.16,15783.35,-12278.99,-111956.14,5387.96,68953.73,-18736.82,431.14,-17633.26,-18305.67,-35938.94
8360,4536.12,11712.65,15820.96,-12328.88,-112569.09,5441.01,69346.09,-18434.89,424.56,-18041.13,-18010.34,-36051.47
