GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
12840,9993.28,25264.14,36056.21,-27245.37,-240274.67,12208.02,138805.2,-31308.18,1007.64,-45193.18,-30300.54,-75493.72
12850,9855.46,24981.96,36020.27,-27255.14,-240027.24,12335.95,139056.31,-31595.96,1015.88,-45032.43,-30580.08,-75612.51
12860,10025.51,24988.27,36175.29,-27282.75,-240102.21,12219.66,139024.09,-31603.23,1015.06,-44952.13,-30588.17,-75540.3
12870,9917.21,24994.2,36079.2,-27192.84,-239891.68,12231.6,138811.9,-31700.23,1007.95,-45050.39,-30692.28,-75742.67
12880,10036.97,25034.53,36051.88,-27263.4,-239953.05,12243.74,138967.6,-31769.79,1020.8,-44881.74,-30748.99,-75630.73
12890,10038.19,24971.1,36110.61,-27382.23,-239562.25,12255.49,138783.81,-31831.22,1016.77,-44785.28,-30814.45,-75599.73
12900,9977.13,25080.55,36204.98,-27294.76,-239563.91,12165.09,138744.85,-31866.85,1012.8,-44686.07,-30854.05,-75540.12
12910,10189.59,25118.95,35942.48,-27234.74,-239575.85,12198.24,138544.03,-31764.89,1018.38,-44817.31,-30746.52,-75563.82
12920,9963.18,24910.02,36004.27,-27231.43,-240033.38,12244.04,138862.99,-31597.62,1013.85,-45280.31,-30583.77,-75864.08
12930,10063.65,25142.79,36145.53,-27318.05,-239622.5,12213.76,138752.82,-31980.16,1012.76,-44622.01,-30967.39,-75589.4
12940,9981.1,25072.42,36066.17,-27228.51,-239873.13,12222.2,138809.52,-31706.78,1011.73,-44950.23,-30695.05,-75645.28
12950,10124.78,24928.49,36037.7,-27141.29,-239670.68,12192.16,138657.71,-31874.11,1025.34,-44871.13,-30848.78,-75719.91
12960,9911.65,24966.13,36023.23,-27230.94,-240241.71,12269.94,139105.94,-31598.37,1014.71,-45195.76,-30583.67,-75779.42
12970,9771.81,25220.87,36000.42,-27280.91,-239938.79,12265.23,138946.21,-31630.28,1011.3,-45015.17,-30618.98,-75634.14
12980,10063.0,24863.8,36111.61,-27298.69,-239915.46,12325.44,138900.44,-31689.1,1018.3,-44949.86,-30670.8,-75620.67
12990,9958.59,25148.86,36113.81,-27193.16,-239615.27,12229.68,138642.5,-31759.43,1019.99,-44715.0,-30739.44,-75454.44
13000,9898.99,25006.34,36054.44,-27247.84,-239802.53,12177.69,138729.94,-31640.81,1010.98,-45182.97,-30629.83,-75812.8
13010,9953.89,25411.48,35998.96,-27294.28,-239955.16,12195.65,138767.31,-31502.25,1009.46,-44922.15,-30492.79,-75414.94
13020,10004.83,25009.44,35970.46,-27203.78,-239938.17,12259.89,138749.63,-31617.9,1019.95,-45147.7,-30597.95,-75745.65
13030,10065.61,25100.81,36078.66,-27245.26,-240017.4,12209.27,138801.62,-31582.83,1012.08,-45006.69,-30570.75,-75577.44
13040,9948.96,25039.26,36010.93,-27318.94,-240216.87,12213.06,139103.96,-31635.43,1015.27,-45219.63,-30620.17,-75839.8
13050,9970.73,25072.11,35963.8,-27242.9,-240192.9,12182.28,138943.62,-31453.2,1018.23,-45303.25,-30434.96,-75738.21
13060,10222.4,25111.11,35915.31,-27223.32,-239900.74,12173.09,138890.19,-31714.4,1011.75,-44811.97,-30702.65,-75514.62
13070,10033.52,25149.16,36044.23,-27265.07,-240166.22,12261.26,138827.23,-31374.48,1009.55,-45115.89,-30364.93,-75480.82
13080,9961.41,24911.13,36053.91,-27443.81,-240237.07,12205.89,139085.38,-31324.32,1009.8,-45463.15,-30314.52,-75777.68
13090,10025.62,25002.79,36135.32,-27263.76,-239956.97,12243.72,138842.52,-31648.66,1011.77,-44970.75,-30636.88,-75607.63
13100,10050.96,25084.37,36024.82,-27321.12,-240130.46,12329.03,139002.15,-31432.92,1009.97,-44960.24,-30422.96,-75383.2
13110,10014.06,24918.44,36145.65,-27249.04,-240049.52,12273.17,138900.97,-31517.87,1013.35,-45046.28,-30504.53,-75550.8
13120,10081.03,24813.55,35990.9,-27315.38,-239910.11,12181.41,139084.5,-31704.68,1016.1,-45074.1,-30688.59,-75762.69
13130,10044.2,25309.4,36026.47,-27238.76,-239827.74,12246.05,138831.23,-31661.92,1013.2,-44609.15,-30648.72,-75257.86
13140,10051.18,25146.15,36042.83,-27217.6,-240256.89,12213.59,138994.17,-31637.63,1004.43,-45026.57,-30633.2,-75659.77
13150,10091.91,25143.47,36081.4,-27226.28,-240074.97,12217.2,138793.7,-31458.34,1013.1,-44973.56,-30445.25,-75418.81
13160,10020.57,24963.1,36023.13,-27234.22,-240001.01,12230.7,138703.49,-31468.74,1014.57,-45294.23,-30454.17,-75748.41
13170,10061.68,24991.45,36071.81,-27211.42,-240086.07,12182.28,138859.5,-31603.88,1012.98,-45130.77,-30590.9,-75721.67
13180,10030.63,25246.55,35958.3,-27248.5,-240315.25,12223.3,138804.18,-31236.94,1008.13,-45300.79,-30228.82,-75529.61
13190,9999.94,24966.58,35920.13,-27202.79,-240301.54,12272.59,139003.24,-31424.75,1020.63,-45341.85,-30404.12,-75745.96
13200,9994.46,25099.55,36050.5,-27183.94,-240228.65,12337.39,138907.37,-31368.33,1013.08,-45023.32,-30355.25,-75378.57
13210,10196.37,25278.49,35974.94,-27209.8,-239836.04,12285.24,138763.37,-31738.67,1014.17,-44547.45,-30724.5,-75271.95
13220,10014.91,25213.08,36015.43,-27236.34,-240000.28,12218.88,138964.27,-31551.34,1015.42,-44810.04,-30535.91,-75345.95
13230,9966.53,24875.42,36083.65,-27250.84,-240192.47,12374.51,138804.66,-31387.63,1014.57,-45338.54,-30373.07,-75711.61
13240,10066.53,24984.24,35979.68,-27334.82,-239861.77,12166.8,138830.32,-31626.69,1011.72,-45169.03,-30614.97,-75784.0
13250,9983.35,25075.27,35950.4,-27214.13,-240142.81,12290.4,138605.9,-31284.76,1009.12,-45451.62,-30275.64,-75727.26
13260,10160.67,25162.72,36034.43,-27214.0,-240287.6,12211.0,138694.26,-31401.43,1017.61,-45238.52,-30383.82,-75622.35
13270,9894.45,25034.78,36129.61,-27219.16,-240216.58,12208.78,138914.41,-31443.1,1012.22,-45253.72,-30430.88,-75684.6
13280,9916.93,24828.09,35953.32,-27287.49,-239565.22,12164.92,138520.87,-31633.05,1012.76,-45468.59,-30620.3,-76088.88
13290,10060.54,24975.69,36002.93,-27211.13,-240403.68,12315.95,139010.36,-31286.0,1006.47,-45249.35,-30279.53,-75528.89
13300,9887.24,24888.76,36043.46,-27389.68,-239944.5,12249.38,138804.18,-31354.95,996.15,-45461.15,-30358.8,-75819.95
13310,9837.01,24990.19,36047.78,-27246.29,-239832.66,12312.61,138683.09,-31428.63,1004.54,-45208.26,-30424.09,-75632.35
13320,10094.03,25204.29,35962.64,-27373.33,-239656.24,12173.66,138561.56,-31515.56,1001.86,-45033.39,-30513.7,-75547.09
13330,10132.72,25190.92,36001.73,-27233.0,-240350.88,12254.36,138920.13,-31227.04,1013.28,-45084.01,-30213.76,-75297.78
13340,10067.71,24889.75,36063.49,-27297.14,-240359.17,12261.17,139031.39,-31285.11,1011.91,-45342.81,-30273.2,-75616.01
13350,10099.12,25221.88,36007.59,-27282.2,-239680.7,12257.45,138701.33,-31716.89,1007.88,-44675.53,-30709.01,-75384.54
13360,9827.89,25198.7,36071.71,-27336.26,-239990.47,12225.85,138788.07,-31356.9,1006.93,-45214.5,-30349.97,-75564.47
13370,10106.2,24928.03,35953.34,-27245.2,-240148.83,12288.27,139037.59,-31518.61,1016.14,-45080.59,-30502.47,-75583.06
13380,9959.37,24937.53,36118.98,-27240.84,-240193.02,12229.47,138930.9,-31570.3,1012.18,-45257.6,-30558.12,-75815.72
13390,9858.83,24931.34,35959.08,-27265.15,-240341.94,12252.56,139015.54,-31267.46,1007.39,-45589.74,-30260.07,-75849.81
13400,9937.62,24965.52,36037.65,-27278.55,-240103.36,12221.77,138831.04,-31336.82,1007.39,-45388.32,-30329.43,-75717.75
13410,10092.47,25135.21,36047.25,-27291.89,-240446.22,12290.87,138941.35,-31122.6,997.14,-45230.96,-30125.47,-75356.43
13420,9965.08,25012.02,36021.41,-27359.86,-239991.93,12271.57,138827.1,-31485.26,1003.41,-45254.61,-30481.85,-75736.46
13430,9931.81,24974.1,35942.98,-27372.62,-240263.14,12254.01,138890.37,-31265.12,999.48,-45642.49,-30265.64,-75908.13
13440,10070.18,24959.74,36072.59,-27283.56,-240484.08,12304.38,138984.54,-31161.13,1008.47,-45376.2,-30152.67,-75528.87
13450,9958.54,25167.01,36096.09,-27202.99,-240232.85,12232.6,138867.4,-31254.55,1006.74,-45114.2,-30247.8,-75362.0
13460,9894.58,24960.38,36026.61,-27363.78,-240351.31,12265.38,138884.52,-31100.48,998.43,-45683.62,-30102.06,-75785.67
13470,9904.11,24951.47,36070.91,-27461.86,-240391.64,12289.02,139012.04,-31253.96,999.47,-45625.96,-30254.5,-75880.45
13480,9972.66,24997.12,36130.98,-27352.98,-239943.38,12256.65,138861.72,-31485.14,1004.06,-45077.23,-30481.08,-75558.31
13490,9910.05,25079.91,36078.81,-27311.21,-240279.85,12219.34,138793.13,-31314.66,1013.06,-45509.82,-30301.6,-75811.42
13500,9898.23,25022.98,36066.84,-27277.27,-240341.45,12211.06,138849.18,-31216.04,1012.17,-45570.43,-30203.87,-75774.31
13510,9973.21,25057.58,35905.73,-27339.17,-240367.66,12241.14,139056.02,-31339.7,1004.34,-45473.15,-30335.36,-75808.51
13520,9955.32,24886.61,36188.28,-27270.53,-240563.45,12376.9,138943.29,-31173.48,1001.87,-45483.58,-30171.62,-75655.19
13530,9820.97,25177.15,36011.42,-27257.36,-240563.32,12279.81,139029.72,-31124.02,1004.2,-45501.6,-30119.82,-75621.42
13540,9988.55,25083.95,35962.33,-27189.38,-240648.03,12164.31,138899.83,-31159.59,1001.67,-45738.45,-30157.92,-75896.37
13550,9839.88,25049.95,36068.85,-27290.19,-240778.79,12264.42,139141.32,-31047.1,999.9,-45704.56,-30047.2,-75751.76
13560,10026.61,25152.21,35987.96,-27410.79,-240224.49,12210.92,138895.63,-31184.53,995.06,-45361.94,-30189.47,-75551.41
13570,9928.28,24944.28,36042.65,-27249.77,-240321.52,12293.15,138926.51,-31337.76,1012.82,-45436.41,-30324.94,-75761.35
13580,10022.53,24952.6,36047.6,-27285.32,-240161.3,12314.16,138914.1,-31362.06,1007.0,-45195.61,-30355.06,-75550.68
13590,9990.26,25274.11,36007.29,-27145.41,-240232.84,12279.99,138775.26,-31420.15,1009.62,-45051.35,-30410.53,-75461.89
13600,10017.07,24892.38,36099.13,-27317.3,-239975.72,12236.82,138650.42,-31340.14,1002.19,-45397.2,-30337.94,-75735.14
13610,9910.54,25069.11,35967.23,-27320.25,-240614.81,12274.74,139117.35,-31244.46,1006.23,-45596.09,-30238.22,-75834.31
13620,10000.42,24899.12,36002.98,-27228.97,-240100.81,12240.92,138774.98,-31549.0,1007.18,-45411.36,-30541.82,-75953.17
13630,10028.65,25080.2,35996.66,-27238.41,-240178.67,12257.77,138886.72,-31331.26,1006.24,-45167.08,-30325.02,-75492.1
13640,9951.67,25358.2,36015.14,-27466.15,-239793.85,12216.75,138700.82,-31465.68,1005.57,-45017.43,-30460.11,-75477.54
13650,9769.1,24999.24,35917.34,-27408.42,-240069.28,12226.68,138855.4,-31333.85,998.08,-45709.93,-30335.77,-76045.71
13660,10018.1,24934.2,35955.69,-27338.17,-240151.84,12213.09,138831.3,-31233.3,1001.86,-45537.64,-30231.44,-75769.09
13670,10064.4,24887.48,36093.91,-27369.94,-240013.4,12319.1,138788.83,-31397.55,1000.72,-45229.61,-30396.83,-75626.44
13680,10185.49,25123.33,36036.84,-27294.49,-240045.75,12228.34,138693.2,-31302.03,1003.98,-45073.04,-30298.05,-75371.09
13690,10054.66,25087.69,36000.3,-27375.86,-239997.18,12282.87,138634.23,-31313.15,1001.55,-45313.3,-30311.6,-75624.9
13700,9930.29,25113.82,35914.91,-27421.38,-239948.41,12280.59,138891.09,-31521.57,1003.14,-45239.09,-30518.44,-75757.52
13710,9989.41,25175.59,36069.0,-27347.06,-239930.5,12272.48,138873.35,-31502.13,1001.23,-44897.72,-30500.9,-75398.62
13720,10049.22,25109.63,36049.87,-27233.12,-240054.82,12237.68,138765.6,-31371.83,1001.0,-45075.93,-30370.83,-75446.76
13730,10219.24,25101.61,35936.45,-27328.81,-240159.87,12326.16,138681.71,-31235.89,1004.77,-45223.5,-30231.11,-75454.61
13740,10192.19,25119.96,35993.07,-27324.68,-240118.66,12275.53,138724.86,-31320.31,996.13,-45137.74,-30324.18,-75461.92
13750,9953.76,25382.22,36037.03,-27255.18,-240416.77,12195.64,138887.43,-31194.82,1009.19,-45215.87,-30185.63,-75401.5
13760,10011.26,25257.25,36008.87,-27181.03,-240270.07,12277.09,138888.43,-31284.24,1009.23,-45008.2,-30275.0,-75283.2
13770,9982.01,24986.14,36162.32,-27318.4,-240195.54,12223.31,138746.23,-31320.62,997.85,-45413.93,-30322.78,-75736.7
13780,9963.67,25067.02,36064.42,-27327.0,-240098.46,12180.08,138784.27,-31364.74,1010.0,-45366.0,-30354.74,-75720.74
13790,9937.42,25055.11,36069.7,-27247.58,-240232.05,12266.67,138861.13,-31311.36,1007.79,-45289.61,-30303.57,-75593.18
13800,10026.3,25155.71,36012.89,-27357.59,-239900.07,12174.17,138998.12,-31686.57,1003.22,-44890.48,-30683.35,-75573.83
13810,10132.14,24997.69,35992.64,-27211.34,-240094.45,12212.86,138786.52,-31511.12,1009.17,-45183.94,-30501.95,-75685.89
13820,10091.11,25047.07,35953.86,-27163.4,-240328.92,12191.4,138931.67,-31446.92,1013.86,-45277.22,-30433.06,-75710.28
13830,10101.47,24884.57,35999.96,-27311.21,-240147.71,12171.87,138838.33,-31383.26,1001.93,-45462.73,-30381.33,-75844.05
13840,10093.04,25093.43,35965.26,-27260.15,-239714.09,12240.58,138609.73,-31675.2,1005.11,-44972.2,-30670.1,-75642.3
13850,10068.73,24972.64,36070.24,-27152.95,-239910.62,12251.95,138707.37,-31645.8,1015.7,-44992.65,-30630.11,-75622.76
13860,9980.15,25070.74,36109.42,-27093.71,-240292.39,12224.21,138946.78,-31463.53,1016.34,-45054.79,-30447.19,-75501.98
13870,10038.88,25082.3,36070.02,-27188.56,-240367.64,12264.56,138980.96,-31428.55,1013.59,-45119.48,-30414.96,-75534.43
13880,10004.99,25100.8,36030.45,-27318.45,-240001.61,12271.66,138828.65,-31559.03,1010.45,-45083.5,-30548.58,-75632.08
13890,10124.58,25363.21,36045.58,-27177.88,-240237.9,12205.94,138890.34,-31514.91,1013.98,-44786.13,-30500.93,-75287.06
13900,10065.76,25200.08,36015.6,-27272.11,-240111.36,12233.67,138712.45,-31296.14,1009.21,-45155.91,-30286.93,-75442.84
13910,10108.43,25015.67,36040.29,-27276.02,-240292.87,12319.06,138896.01,-31301.72,1000.37,-45189.42,-30301.35,-75490.77
13920,10098.21,25013.2,36195.96,-27326.81,-240228.53,12180.85,138753.81,-31174.16,998.85,-45313.31,-30175.32,-75488.63
13930,10057.8,24962.6,36017.71,-27279.4,-240183.93,12167.2,138694.09,-31203.34,1010.78,-45563.94,-30192.56,-75756.5
13940,10060.52,24899.31,35934.8,-27327.09,-239825.55,12153.53,138663.39,-31376.6,997.24,-45441.09,-30379.36,-75820.45
13950,9885.66,25132.55,35950.41,-27308.26,-239842.51,12223.86,138625.77,-31483.27,1006.33,-45332.51,-30476.94,-75809.45
13960,10042.07,25294.63,36060.84,-27280.99,-239900.1,12193.8,138655.79,-31482.06,1009.15,-44933.95,-30472.92,-75406.87
13970,10009.18,25104.42,36086.63,-27192.97,-239883.7,12251.54,138634.64,-31553.73,1013.94,-44990.27,-30539.79,-75530.06
13980,10170.38,25070.59,36052.4,-27198.05,-239458.89,12316.27,138587.43,-31874.2,1015.86,-44459.87,-30858.33,-75318.21
13990,9945.65,24963.98,36017.35,-27226.43,-239632.91,12210.75,138627.49,-31749.33,1017.89,-45094.12,-30731.44,-75825.57
14000,10137.78,25096.1,35998.15,-27222.52,-240162.87,12292.97,138903.19,-31414.03,1008.95,-44957.2,-30405.08,-75362.27
14010,9896.53,25131.42,35945.39,-27276.77,-240001.42,12212.51,138834.89,-31462.3,1019.34,-45257.45,-30442.96,-75700.41
14020,10049.51,25011.24,36068.6,-27158.61,-239975.91,12247.17,138727.08,-31464.8,1015.2,-45030.93,-30449.6,-75480.53
14030,10029.5,24875.02,36055.27,-27262.43,-240017.43,12236.25,138926.45,-31608.98,1014.77,-45157.37,-30594.21,-75751.58
14040,9973.43,24986.01,35977.33,-27195.83,-239335.92,12230.21,138462.83,-31897.26,1020.58,-44901.93,-30876.68,-75778.61
14050,10073.65,25090.0,36086.45,-27213.3,-239586.63,12195.03,138419.84,-31611.68,1015.66,-44934.96,-30596.02,-75530.98
14060,9963.6,24832.38,35928.62,-27299.01,-239366.67,12174.21,138600.93,-31822.23,1010.7,-45165.94,-30811.53,-75977.47
14070,9957.92,24995.88,36080.21,-27229.55,-239820.22,12304.03,138721.8,-31485.29,1007.88,-44989.93,-30477.41,-75467.34
14080,9938.77,24977.92,35970.75,-27296.62,-239539.16,12240.97,138605.9,-31723.43,1014.78,-45101.47,-30708.65,-75810.13
14090,10015.66,24913.74,35891.65,-27277.05,-239700.0,12245.96,138899.69,-31722.8,1009.5,-45010.34,-30713.3,-75723.64
14100,10044.38,25234.19,36062.82,-27156.96,-239848.68,12219.83,138714.42,-31712.15,1015.99,-44730.0,-30696.17,-75426.17
14110,10134.63,24891.03,36065.13,-27140.96,-240174.97,12278.39,138983.56,-31575.78,1016.19,-44963.19,-30559.59,-75522.78
14120,9868.13,25071.59,35975.81,-27239.46,-239536.02,12205.92,138735.44,-31865.97,1018.5,-44918.58,-30847.47,-75766.05
14130,9953.17,25372.37,35941.06,-27287.26,-239658.68,12172.31,138482.6,-31626.86,1010.47,-45024.43,-30616.39,-75640.82
14140,10000.2,25005.61,36103.17,-27162.51,-239712.98,12311.58,138601.69,-31512.21,1009.91,-44853.25,-30502.3,-75355.55
14150,9932.29,25267.01,36160.41,-27270.59,-239655.01,12264.3,138763.7,-31788.82,1018.14,-44537.89,-30770.67,-75308.56
14160,9949.23,24972.2,36010.43,-27210.37,-239923.4,12276.97,138748.81,-31499.39,1015.98,-45176.12,-30483.41,-75659.52
14170,9930.34,25021.04,36045.0,-27286.6,-239564.52,12206.47,138493.15,-31504.63,1015.62,-45155.12,-30489.01,-75644.12
14180,9966.55,25043.55,36160.4,-27230.42,-239796.08,12254.32,138717.92,-31665.16,1012.27,-44883.76,-30652.89,-75536.65
14190,10090.27,25058.06,36162.68,-27314.6,-240255.81,12278.1,139028.11,-31384.79,1006.38,-44953.19,-30378.41,-75331.6
14200,9990.07,24991.46,36073.34,-27218.22,-240019.6,12318.03,138564.35,-31253.38,1010.2,-45300.57,-30243.18,-75543.76
14210,10030.19,25167.57,36000.65,-27212.95,-239854.22,12235.6,138722.68,-31436.95,1018.0,-44910.48,-30418.95,-75329.43
14220,9935.06,24965.37,35953.23,-27351.13,-239945.64,12222.68,138830.67,-31578.83,1016.19,-45389.76,-30562.64,-75952.4
14230,9934.22,25100.85,36137.1,-27231.17,-239719.04,12312.7,138646.57,-31605.96,1016.83,-44818.76,-30589.13,-75407.89
14240,10132.78,25082.14,36012.52,-27303.03,-239929.95,12204.74,138754.96,-31670.93,1021.98,-45045.85,-30648.95,-75694.8
14250,9939.73,25291.07,36073.48,-27245.16,-239736.81,12223.96,138824.7,-31855.11,1023.74,-44629.03,-30831.37,-75460.4
14260,10166.56,25200.95,35970.58,-27315.73,-239798.57,12144.34,138698.95,-31698.53,1015.48,-44932.93,-30683.05,-75615.98
14270,9942.6,25047.01,36039.04,-27222.2,-240143.2,12310.28,138792.26,-31510.67,1016.53,-45234.21,-30494.14,-75728.36
14280,9997.73,25128.09,36106.98,-27274.2,-240005.14,12160.86,138582.87,-31269.89,1021.35,-45302.82,-30248.54,-75551.36
14290,10037.63,25109.07,36047.25,-27116.59,-240043.67,12183.9,138789.75,-31499.29,1013.51,-44992.66,-30485.78,-75478.44
14300,10022.18,24952.28,36177.42,-27186.06,-240089.48,12213.06,138685.18,-31378.69,1017.03,-45225.41,-30361.66,-75587.08
14310,10023.99,25203.41,35973.86,-27143.17,-240023.49,12243.91,138655.95,-31530.19,1018.22,-45065.53,-30511.97,-75577.5
14320,10104.24,25209.6,36088.33,-27246.5,-240100.11,12208.57,138947.87,-31596.16,1008.37,-44788.0,-30587.78,-75375.78
14330,10043.93,25025.35,35940.2,-27283.87,-239463.92,12229.19,138636.56,-31804.17,1009.08,-44872.56,-30795.08,-75667.64
14340,10038.5,24982.3,36022.22,-27376.39,-239678.94,12311.2,138775.41,-31782.43,1005.68,-44925.69,-30776.75,-75702.44
14350,9903.33,25050.0,36087.8,-27349.44,-239810.04,12307.31,138670.3,-31522.33,1002.74,-45140.73,-30519.58,-75660.31
14360,10046.05,24915.71,36111.96,-27300.82,-239775.53,12196.11,138717.75,-31646.46,1011.46,-45088.77,-30634.99,-75723.76
14370,10040.34,25010.1,36032.42,-27243.86,-239627.33,12223.87,138635.16,-31730.61,1012.92,-44929.31,-30717.69,-75647.0
14380,9976.76,25234.96,36056.55,-27213.88,-239782.91,12245.32,138668.5,-31596.08,1013.46,-44814.7,-30582.63,-75397.32
14390,10020.1,24938.36,36126.52,-27120.52,-240113.74,12218.8,138868.8,-31522.17,1017.61,-45061.68,-30504.56,-75566.24
14400,10154.7,24984.16,36018.52,-27341.32,-240016.4,12155.19,138769.68,-31532.41,1015.76,-45275.48,-30516.65,-75792.14
14410,10049.56,25081.72,35987.09,-27277.02,-240085.28,12193.5,138942.89,-31585.21,1017.81,-45107.53,-30567.4,-75674.93
14420,10112.11,24961.58,36016.41,-27354.65,-239841.53,12284.98,138955.91,-31726.73,1005.39,-44865.2,-30721.35,-75586.54
14430,10168.72,24969.1,36213.36,-27278.52,-240219.13,12205.48,138918.76,-31579.56,1012.05,-45022.23,-30567.51,-75589.73
14440,10086.43,24953.86,36145.82,-27176.63,-240056.96,12222.63,138722.56,-31469.06,1017.04,-45102.3,-30452.02,-75554.32
14450,10001.37,24924.73,35886.79,-27348.54,-240251.54,12330.2,138920.73,-31345.28,1012.3,-45536.26,-30332.98,-75869.24
14460,10000.41,25054.43,35987.11,-27312.85,-240184.27,12209.26,138864.05,-31376.55,1014.67,-45381.86,-30361.88,-75743.74
14470,9959.29,25047.92,36055.98,-27303.03,-240167.82,12245.74,138968.89,-31465.97,1007.99,-45193.02,-30457.98,-75650.99
14480,9852.2,25153.59,35935.83,-27128.21,-240063.36,12171.74,138795.25,-31500.92,1013.93,-45282.96,-30487.0,-75769.96
14490,10044.85,25104.37,36031.37,-27301.57,-239765.36,12206.46,138606.99,-31513.39,1008.58,-45072.88,-30504.81,-75577.69
14500,9898.25,25082.37,36027.08,-27175.16,-240141.24,12227.04,138806.22,-31411.88,1012.17,-45275.44,-30399.7,-75675.14
14510,9912.98,25063.74,36111.03,-27231.62,-239794.26,12310.49,138721.74,-31588.8,1010.16,-44905.9,-30578.65,-75484.54
14520,9933.95,25141.85,35915.47,-27243.63,-240111.3,12249.5,138890.12,-31487.88,1008.73,-45224.04,-30479.14,-75703.18
14530,9975.5,25037.89,36047.93,-27292.46,-240260.36,12210.45,138901.52,-31394.64,1012.11,-45379.52,-30382.53,-75762.05
14540,10073.16,25238.44,36009.48,-27323.33,-240018.98,12147.36,138809.52,-31519.4,1004.81,-45064.34,-30514.58,-75578.92
14550,9943.36,24916.1,35958.75,-27294.58,-240274.0,12256.67,139039.93,-31481.7,1008.95,-45453.78,-30472.75,-75926.54
14560,9982.34,25159.97,36189.28,-27317.9,-239917.83,12213.11,138832.43,-31529.5,1009.83,-44858.6,-30519.67,-75378.27
14570,9925.5,24921.02,35998.82,-27203.22,-240024.77,12303.05,139009.85,-31601.17,1007.16,-45069.75,-30594.01,-75663.76
14580,10051.46,24968.69,36015.45,-27275.6,-240222.38,12207.53,138935.08,-31424.32,1009.49,-45319.77,-30414.83,-75734.61
14590,9934.48,24902.35,35994.76,-27355.95,-239883.2,12218.06,138690.01,-31493.86,1004.96,-45499.49,-30488.9,-75988.4
14600,9901.23,24969.86,36088.84,-27306.94,-240251.92,12184.8,138974.18,-31367.45,1001.42,-45439.95,-30366.04,-75805.99
14610,9945.13,25089.89,36086.47,-27310.43,-239928.62,12293.56,138758.0,-31516.46,1007.39,-45066.0,-30509.07,-75575.07
14620,9976.61,25122.57,35921.73,-27174.47,-240312.67,12225.39,138884.73,-31360.18,1011.4,-45356.1,-30348.77,-75704.88
14630,9922.59,24805.4,36069.61,-27285.11,-240211.6,12273.72,138886.98,-31324.59,1009.16,-45538.42,-30315.43,-75853.85
14640,10079.32,25193.24,35958.06,-27196.54,-240006.51,12248.73,138869.64,-31515.77,1014.26,-44854.07,-30501.51,-75355.58
14650,10016.43,24946.44,35954.74,-27242.56,-240634.9,12324.22,138892.55,-31022.7,1006.06,-45743.08,-30016.65,-75759.72
14660,10058.46,25118.75,36020.9,-27438.09,-240451.47,12250.18,139018.38,-31188.17,1007.81,-45422.89,-30180.36,-75603.25
14670,10005.63,25025.06,35988.23,-27373.67,-240207.43,12252.64,139021.1,-31496.96,1006.71,-45288.44,-30490.24,-75778.68
14680,10040.57,25076.58,35966.51,-27296.49,-240192.35,12206.48,138915.33,-31464.86,1004.52,-45283.37,-30460.34,-75743.72
14690,9962.92,24827.84,36095.21,-27247.42,-240071.51,12248.97,139048.57,-31710.31,1009.28,-45135.43,-30701.04,-75836.46
14700,9858.96,25076.97,35905.87,-27425.71,-239809.94,12281.16,138961.73,-31749.25,1003.17,-45150.96,-30746.08,-75897.03
14710,10142.61,25083.0,36165.84,-27319.24,-240106.85,12195.79,138854.43,-31497.66,1003.97,-44984.42,-30493.7,-75478.12
14720,10085.75,24975.82,36077.21,-27346.63,-239829.35,12310.82,138865.97,-31684.57,1008.76,-44860.41,-30675.81,-75536.23
14730,10020.91,25159.41,36021.94,-27322.88,-239781.18,12198.8,138686.25,-31660.01,1009.31,-45016.75,-30650.7,-75667.45
14740,9939.89,25205.08,35957.37,-27264.49,-240196.99,12253.49,138970.63,-31477.62,1010.55,-45135.01,-30467.07,-75602.09
14750,9918.2,25144.79,36089.1,-27342.42,-239860.99,12260.71,138768.29,-31718.84,1007.35,-45022.31,-30711.49,-75733.8
14760,9860.59,24986.93,36010.63,-27340.93,-240240.18,12221.05,139015.29,-31491.89,1010.22,-45486.62,-30481.67,-75968.29
14770,9947.04,25277.34,36093.37,-27390.86,-240092.07,12298.62,138841.9,-31610.7,1019.77,-45024.66,-30590.92,-75615.58
14780,10073.08,25122.42,36071.1,-27310.19,-240123.06,12244.25,139009.31,-31472.09,1008.64,-44913.1,-30463.45,-75376.55
14790,10012.53,25160.57,35959.2,-27179.62,-240003.08,12204.04,138901.21,-31564.55,1010.85,-44945.15,-30553.7,-75498.84
14800,9960.76,25281.51,36050.32,-27253.0,-239870.59,12174.8,138799.07,-31698.56,1013.51,-44857.12,-30685.05,-75542.17
14810,10089.72,24871.47,36024.61,-27325.99,-240243.32,12247.71,139041.16,-31473.65,1006.0,-45294.64,-30467.65,-75762.29
14820,9889.89,24923.19,36006.19,-27354.44,-239701.68,12157.65,138953.56,-31829.54,1011.35,-45125.63,-30818.18,-75943.82
14830,10154.11,24967.06,36031.81,-27364.33,-239700.08,12237.02,138878.52,-31899.88,1009.5,-44795.89,-30890.38,-75686.26
14840,10133.53,24923.85,35995.23,-27351.85,-239780.51,12220.96,138812.29,-31735.31,1007.93,-45046.49,-30727.38,-75773.87
